customer_id,party_id,customer_number,customer_segment,lifecycle_stage,acquisition_date,risk_tier,engagement_score
CUST000453,PTY000453,CN-0000453,small_business,active,2023-07-15,high,74.05
CUST000454,PTY000454,CN-0000454,retail,active,2019-09-09,very_high,87.14
CUST000455,PTY000455,CN-0000455,affluent,active,2021-01-03,very_high,54.56
CUST000456,PTY000456,CN-0000456,affluent,active,2021-07-06,high,46.14
CUST000457,PTY000457,CN-0000457,affluent,inactive,2023-06-02,low,92.12
CUST000458,PTY000458,CN-0000458,affluent,prospect,2022-10-10,very_high,12.73
CUST000459,PTY000459,CN-0000459,retail,inactive,2018-02-25,low,16.62
CUST000460,PTY000460,CN-0000460,retail,prospect,2022-11-28,very_high,49.52
CUST000461,PTY000461,CN-0000461,affluent,active,2025-01-08,medium,74.9
CUST000462,PTY000462,CN-0000462,small_business,active,2024-02-19,low,29.68
CUST000463,PTY000463,CN-0000463,small_business,lapsed,2022-11-19,high,52.25
CUST000464,PTY000464,CN-0000464,small_business,inactive,2024-11-24,medium,14.15
CUST000465,PTY000465,CN-0000465,affluent,active,2023-11-14,high,51.94
CUST000466,PTY000466,CN-0000466,small_business,active,2020-10-26,medium,93.62
CUST000467,PTY000467,CN-0000467,affluent,former,2026-05-17,medium,16.42
CUST000468,PTY000468,CN-0000468,small_business,prospect,2026-01-07,high,41.63
CUST000469,PTY000469,CN-0000469,small_business,prospect,2019-09-08,low,31.18
CUST000470,PTY000470,CN-0000470,retail,lapsed,2020-02-08,low,53.77
CUST000471,PTY000471,CN-0000471,retail,prospect,2021-09-17,very_high,59.45
CUST000472,PTY000472,CN-0000472,small_business,lapsed,2018-10-01,medium,34.5
CUST000473,PTY000473,CN-0000473,retail,active,2018-02-27,high,82.08
CUST000474,PTY000474,CN-0000474,affluent,lapsed,2022-10-12,high,36.73
CUST000475,PTY000475,CN-0000475,small_business,active,2026-08-08,medium,7.75
CUST000476,PTY000476,CN-0000476,retail,lapsed,2019-09-17,medium,28.0
CUST000477,PTY000477,CN-0000477,affluent,prospect,2020-12-12,medium,79.69
CUST000478,PTY000478,CN-0000478,affluent,former,2024-08-02,very_high,33.02
CUST000479,PTY000479,CN-0000479,affluent,inactive,2026-08-29,high,96.67
CUST000480,PTY000480,CN-0000480,affluent,lapsed,2026-04-08,very_high,20.93
CUST000481,PTY000481,CN-0000481,retail,active,2018-01-11,low,92.95
CUST000482,PTY000482,CN-0000482,retail,active,2024-11-23,medium,47.55
CUST000483,PTY000483,CN-0000483,small_business,prospect,2018-01-02,low,13.7
CUST000484,PTY000484,CN-0000484,small_business,lapsed,2022-12-06,very_high,32.71
CUST000485,PTY000485,CN-0000485,retail,active,2023-08-12,very_high,37.73
CUST000486,PTY000486,CN-0000486,affluent,active,2022-04-29,high,31.18
CUST000487,PTY000487,CN-0000487,small_business,inactive,2023-11-09,low,88.33
CUST000488,PTY000488,CN-0000488,retail,lapsed,2020-05-26,high,71.13
CUST000489,PTY000489,CN-0000489,affluent,active,2022-11-26,very_high,69.51
CUST000490,PTY000490,CN-0000490,affluent,prospect,2020-10-23,very_high,65.21
CUST000491,PTY000491,CN-0000491,retail,former,2019-12-31,high,85.54
CUST000492,PTY000492,CN-0000492,affluent,active,2026-08-23,very_high,21.38
CUST000493,PTY000493,CN-0000493,retail,active,2024-04-11,high,17.9
CUST000494,PTY000494,CN-0000494,retail,active,2026-05-21,very_high,36.1
CUST000495,PTY000495,CN-0000495,retail,inactive,2020-03-09,high,32.85
CUST000496,PTY000496,CN-0000496,small_business,inactive,2022-02-19,low,60.68
CUST000497,PTY000497,CN-0000497,affluent,active,2018-05-18,very_high,39.83
CUST000498,PTY000498,CN-0000498,affluent,active,2025-10-19,high,62.53
CUST000499,PTY000499,CN-0000499,retail,former,2024-06-01,very_high,99.72
CUST000500,PTY000500,CN-0000500,small_business,active,2025-02-02,medium,47.34
CUST000501,PTY000501,CN-0000501,affluent,former,2025-04-06,low,3.82
CUST000502,PTY000502,CN-0000502,affluent,lapsed,2018-04-29,medium,70.56
CUST000503,PTY000503,CN-0000503,retail,prospect,2019-12-26,very_high,83.41
CUST000504,PTY000504,CN-0000504,retail,active,2019-05-05,low,31.42
CUST000505,PTY000505,CN-0000505,small_business,former,2024-02-07,medium,65.51
CUST000506,PTY000506,CN-0000506,retail,active,2026-04-09,high,89.77
CUST000507,PTY000507,CN-0000507,affluent,lapsed,2019-11-25,high,51.63
CUST000508,PTY000508,CN-0000508,small_business,active,2025-06-14,low,6.5
CUST000509,PTY000509,CN-0000509,affluent,active,2026-07-16,high,8.4
CUST000510,PTY000510,CN-0000510,retail,active,2022-12-22,medium,68.87
CUST000511,PTY000511,CN-0000511,retail,lapsed,2022-08-04,low,31.12
CUST000512,PTY000512,CN-0000512,small_business,prospect,2024-04-15,high,46.63
CUST000513,PTY000513,CN-0000513,retail,inactive,2025-10-23,very_high,8.82
CUST000514,PTY000514,CN-0000514,retail,lapsed,2019-01-06,low,18.57
CUST000515,PTY000515,CN-0000515,affluent,prospect,2024-08-18,medium,78.87
CUST000516,PTY000516,CN-0000516,affluent,active,2020-06-09,very_high,8.13
CUST000517,PTY000517,CN-0000517,retail,active,2026-02-14,medium,74.74
CUST000518,PTY000518,CN-0000518,retail,active,2026-04-12,low,37.93
CUST000519,PTY000519,CN-0000519,retail,active,2021-03-21,medium,56.5
CUST000520,PTY000520,CN-0000520,retail,former,2022-08-23,medium,27.28
CUST000521,PTY000521,CN-0000521,retail,active,2020-03-27,high,69.76
CUST000522,PTY000522,CN-0000522,retail,active,2020-12-19,high,57.87
CUST000523,PTY000523,CN-0000523,affluent,inactive,2021-11-29,very_high,82.95
CUST000524,PTY000524,CN-0000524,retail,prospect,2025-09-15,very_high,15.57
CUST000525,PTY000525,CN-0000525,retail,lapsed,2024-05-18,very_high,34.69
CUST000526,PTY000526,CN-0000526,small_business,active,2025-08-25,high,69.97
CUST000527,PTY000527,CN-0000527,affluent,former,2023-08-26,high,9.08
CUST000528,PTY000528,CN-0000528,retail,active,2026-09-03,medium,46.77
CUST000529,PTY000529,CN-0000529,retail,inactive,2018-05-09,medium,47.52
CUST000530,PTY000530,CN-0000530,affluent,active,2023-03-29,high,56.38
CUST000531,PTY000531,CN-0000531,affluent,prospect,2025-05-20,high,70.13
CUST000532,PTY000532,CN-0000532,small_business,former,2025-01-22,low,15.88
CUST000533,PTY000533,CN-0000533,small_business,active,2023-05-02,low,18.71
CUST000534,PTY000534,CN-0000534,small_business,active,2022-01-06,very_high,54.68
CUST000535,PTY000535,CN-0000535,retail,active,2026-06-08,very_high,59.36
CUST000536,PTY000536,CN-0000536,small_business,lapsed,2025-10-15,very_high,47.36
CUST000537,PTY000537,CN-0000537,small_business,lapsed,2020-09-24,high,60.09
CUST000538,PTY000538,CN-0000538,affluent,active,2023-05-31,high,4.01
CUST000539,PTY000539,CN-0000539,affluent,prospect,2020-08-17,very_high,42.59
CUST000540,PTY000540,CN-0000540,affluent,active,2021-01-08,low,16.4
CUST000541,PTY000541,CN-0000541,small_business,inactive,2019-11-13,medium,95.15
CUST000542,PTY000542,CN-0000542,retail,active,2024-05-15,high,78.86
CUST000543,PTY000543,CN-0000543,retail,active,2018-08-09,medium,80.15
CUST000544,PTY000544,CN-0000544,small_business,active,2023-02-22,very_high,0.08
CUST000545,PTY000545,CN-0000545,retail,active,2019-08-28,high,30.75
CUST000546,PTY000546,CN-0000546,retail,former,2020-01-27,medium,43.65
CUST000547,PTY000547,CN-0000547,retail,active,2026-02-14,high,0.49
CUST000548,PTY000548,CN-0000548,small_business,prospect,2019-10-15,very_high,54.98
CUST000549,PTY000549,CN-0000549,affluent,active,2022-06-03,very_high,66.84
CUST000550,PTY000550,CN-0000550,affluent,active,2023-03-14,low,38.76
CUST000551,PTY000551,CN-0000551,retail,active,2021-07-27,high,89.8
CUST000552,PTY000552,CN-0000552,affluent,former,2025-07-26,very_high,59.69
CUST000553,PTY000553,CN-0000553,retail,active,2023-12-28,very_high,66.99
CUST000554,PTY000554,CN-0000554,retail,active,2024-07-30,medium,76.78
CUST000555,PTY000555,CN-0000555,small_business,active,2022-02-20,low,61.06
CUST000556,PTY000556,CN-0000556,small_business,prospect,2026-06-06,medium,13.81
CUST000557,PTY000557,CN-0000557,retail,active,2020-02-09,high,43.54
CUST000558,PTY000558,CN-0000558,small_business,lapsed,2021-10-22,medium,42.57
CUST000559,PTY000559,CN-0000559,small_business,active,2021-03-13,very_high,3.48
CUST000560,PTY000560,CN-0000560,retail,active,2022-09-24,very_high,68.23
CUST000561,PTY000561,CN-0000561,small_business,former,2019-03-12,low,34.63
CUST000562,PTY000562,CN-0000562,retail,lapsed,2026-03-21,very_high,80.36
CUST000563,PTY000563,CN-0000563,retail,active,2018-02-20,medium,57.47
CUST000564,PTY000564,CN-0000564,affluent,active,2022-04-22,low,48.61
CUST000565,PTY000565,CN-0000565,small_business,active,2025-07-08,low,30.3
CUST000566,PTY000566,CN-0000566,affluent,lapsed,2020-11-25,low,60.36
CUST000567,PTY000567,CN-0000567,affluent,active,2023-01-19,very_high,71.2
CUST000568,PTY000568,CN-0000568,small_business,prospect,2024-01-01,medium,98.07
CUST000569,PTY000569,CN-0000569,small_business,former,2023-12-18,low,15.04
CUST000570,PTY000570,CN-0000570,affluent,inactive,2021-10-12,high,19.76
CUST000571,PTY000571,CN-0000571,affluent,former,2024-11-22,very_high,43.49
CUST000572,PTY000572,CN-0000572,small_business,prospect,2023-03-19,low,86.79
CUST000573,PTY000573,CN-0000573,small_business,prospect,2023-03-01,high,25.23
CUST000574,PTY000574,CN-0000574,affluent,active,2021-10-14,low,54.27
CUST000575,PTY000575,CN-0000575,small_business,active,2020-01-03,very_high,1.75
CUST000576,PTY000576,CN-0000576,small_business,lapsed,2021-08-22,low,59.58
CUST000577,PTY000577,CN-0000577,affluent,prospect,2022-01-03,very_high,24.86
CUST000578,PTY000578,CN-0000578,affluent,prospect,2018-12-11,medium,72.68
CUST000579,PTY000579,CN-0000579,small_business,active,2025-02-05,high,34.54
CUST000580,PTY000580,CN-0000580,affluent,inactive,2023-02-20,medium,91.88
CUST000581,PTY000581,CN-0000581,affluent,inactive,2026-03-21,very_high,4.06
CUST000582,PTY000582,CN-0000582,small_business,prospect,2021-08-30,medium,60.94
CUST000583,PTY000583,CN-0000583,affluent,former,2026-02-12,low,38.19
CUST000584,PTY000584,CN-0000584,retail,active,2026-02-19,high,42.25
CUST000585,PTY000585,CN-0000585,retail,lapsed,2018-04-02,high,72.16
CUST000586,PTY000586,CN-0000586,retail,former,2026-05-01,very_high,96.52
CUST000587,PTY000587,CN-0000587,affluent,active,2020-02-24,high,61.56
CUST000588,PTY000588,CN-0000588,retail,lapsed,2024-01-18,low,37.42
CUST000589,PTY000589,CN-0000589,retail,former,2023-04-22,very_high,27.48
CUST000590,PTY000590,CN-0000590,retail,active,2025-09-22,low,60.46
CUST000591,PTY000591,CN-0000591,affluent,active,2020-01-13,high,0.51
CUST000592,PTY000592,CN-0000592,retail,former,2020-04-28,very_high,65.72
CUST000593,PTY000593,CN-0000593,small_business,active,2021-01-30,high,9.71
CUST000594,PTY000594,CN-0000594,retail,lapsed,2020-07-09,high,22.11
CUST000595,PTY000595,CN-0000595,small_business,lapsed,2024-11-09,very_high,58.79
CUST000596,PTY000596,CN-0000596,affluent,active,2025-02-13,very_high,47.56
CUST000597,PTY000597,CN-0000597,retail,active,2024-04-03,high,31.96
CUST000598,PTY000598,CN-0000598,retail,active,2022-12-26,very_high,21.06
CUST000599,PTY000599,CN-0000599,retail,lapsed,2025-10-28,very_high,25.57
CUST000600,PTY000600,CN-0000600,affluent,former,2018-05-13,low,63.14
CUST000601,PTY000601,CN-0000601,small_business,prospect,2024-04-18,medium,74.8
CUST000602,PTY000602,CN-0000602,small_business,active,2023-12-10,high,75.09
CUST000603,PTY000603,CN-0000603,affluent,active,2023-01-24,low,15.59
CUST000604,PTY000604,CN-0000604,retail,inactive,2024-07-23,high,56.49
CUST000605,PTY000605,CN-0000605,retail,former,2022-08-29,high,55.64
CUST000606,PTY000606,CN-0000606,retail,active,2023-07-04,medium,37.84
CUST000607,PTY000607,CN-0000607,retail,active,2019-05-21,medium,21.13
CUST000608,PTY000608,CN-0000608,affluent,active,2019-03-30,medium,86.49
CUST000609,PTY000609,CN-0000609,affluent,active,2026-08-08,very_high,35.2
CUST000610,PTY000610,CN-0000610,small_business,inactive,2020-06-10,high,31.94
CUST000611,PTY000611,CN-0000611,affluent,prospect,2022-01-27,high,50.23
CUST000612,PTY000612,CN-0000612,small_business,active,2023-12-22,very_high,49.48
CUST000613,PTY000613,CN-0000613,small_business,former,2023-03-16,very_high,15.7
CUST000614,PTY000614,CN-0000614,small_business,active,2019-12-29,low,53.27
CUST000615,PTY000615,CN-0000615,small_business,lapsed,2021-09-30,medium,68.34
CUST000616,PTY000616,CN-0000616,small_business,inactive,2019-02-07,very_high,97.42
CUST000617,PTY000617,CN-0000617,retail,lapsed,2022-08-08,low,61.89
CUST000618,PTY000618,CN-0000618,affluent,inactive,2019-07-22,low,59.96
CUST000619,PTY000619,CN-0000619,small_business,prospect,2026-03-18,high,60.98
CUST000620,PTY000620,CN-0000620,affluent,lapsed,2019-11-13,very_high,68.44
CUST000621,PTY000621,CN-0000621,retail,lapsed,2022-02-25,very_high,55.21
CUST000622,PTY000622,CN-0000622,retail,active,2020-03-01,high,72.31
CUST000623,PTY000623,CN-0000623,retail,active,2020-09-07,medium,32.27
CUST000624,PTY000624,CN-0000624,retail,prospect,2021-04-15,medium,57.76
CUST000625,PTY000625,CN-0000625,retail,lapsed,2023-02-24,very_high,98.97
CUST000626,PTY000626,CN-0000626,small_business,inactive,2019-12-26,low,80.37
CUST000627,PTY000627,CN-0000627,retail,active,2021-09-18,very_high,72.2
CUST000628,PTY000628,CN-0000628,retail,lapsed,2018-10-14,low,68.2
CUST000629,PTY000629,CN-0000629,affluent,active,2022-07-23,very_high,7.04
CUST000630,PTY000630,CN-0000630,small_business,lapsed,2022-09-05,low,71.58
CUST000631,PTY000631,CN-0000631,affluent,inactive,2024-10-22,low,43.85
CUST000632,PTY000632,CN-0000632,retail,active,2026-02-21,very_high,82.83
CUST000633,PTY000633,CN-0000633,retail,active,2026-02-18,very_high,71.66
CUST000634,PTY000634,CN-0000634,affluent,lapsed,2023-09-27,very_high,42.86
CUST000635,PTY000635,CN-0000635,retail,active,2019-05-24,high,75.79
CUST000636,PTY000636,CN-0000636,retail,lapsed,2024-07-02,medium,36.65
CUST000637,PTY000637,CN-0000637,small_business,active,2025-05-13,medium,79.56
CUST000638,PTY000638,CN-0000638,small_business,prospect,2020-05-10,high,64.2
CUST000639,PTY000639,CN-0000639,small_business,lapsed,2018-10-31,very_high,75.25
CUST000640,PTY000640,CN-0000640,small_business,active,2026-06-28,high,68.92
CUST000641,PTY000641,CN-0000641,small_business,lapsed,2021-09-16,high,56.82
CUST000642,PTY000642,CN-0000642,retail,former,2024-08-31,medium,14.8
CUST000643,PTY000643,CN-0000643,retail,active,2021-03-27,high,56.35
CUST000644,PTY000644,CN-0000644,small_business,active,2026-01-02,medium,56.76
CUST000645,PTY000645,CN-0000645,small_business,lapsed,2021-06-02,very_high,67.33
CUST000646,PTY000646,CN-0000646,affluent,former,2019-09-25,medium,14.65
CUST000647,PTY000647,CN-0000647,small_business,active,2021-04-12,medium,2.8
CUST000648,PTY000648,CN-0000648,affluent,active,2020-05-16,medium,58.42
CUST000649,PTY000649,CN-0000649,small_business,lapsed,2020-11-28,very_high,47.7
CUST000650,PTY000650,CN-0000650,small_business,lapsed,2019-11-29,medium,58.71
CUST000651,PTY000651,CN-0000651,small_business,inactive,2023-08-15,high,37.8
CUST000652,PTY000652,CN-0000652,affluent,active,2023-06-11,very_high,17.54
CUST000653,PTY000653,CN-0000653,retail,lapsed,2022-04-05,low,34.24
CUST000654,PTY000654,CN-0000654,retail,active,2021-06-20,medium,27.83
CUST000655,PTY000655,CN-0000655,retail,lapsed,2026-03-05,medium,35.65
CUST000656,PTY000656,CN-0000656,affluent,lapsed,2023-02-25,low,84.0
CUST000657,PTY000657,CN-0000657,retail,lapsed,2023-11-17,medium,36.36
CUST000658,PTY000658,CN-0000658,small_business,lapsed,2018-05-15,low,95.2
CUST000659,PTY000659,CN-0000659,retail,active,2023-09-10,low,97.04
CUST000660,PTY000660,CN-0000660,small_business,inactive,2018-08-18,medium,24.47
CUST000661,PTY000661,CN-0000661,retail,lapsed,2026-04-17,medium,22.83
CUST000662,PTY000662,CN-0000662,small_business,active,2026-01-17,low,97.94
CUST000663,PTY000663,CN-0000663,affluent,active,2020-12-24,low,74.31
CUST000664,PTY000664,CN-0000664,retail,active,2026-03-23,high,6.09
CUST000665,PTY000665,CN-0000665,retail,inactive,2020-07-21,very_high,46.43
CUST000666,PTY000666,CN-0000666,retail,active,2024-01-09,low,19.64
CUST000667,PTY000667,CN-0000667,small_business,prospect,2019-04-22,very_high,19.74
CUST000668,PTY000668,CN-0000668,affluent,active,2024-01-31,very_high,30.0
CUST000669,PTY000669,CN-0000669,affluent,active,2018-02-09,low,72.0
CUST000670,PTY000670,CN-0000670,affluent,active,2022-12-19,very_high,99.22
CUST000671,PTY000671,CN-0000671,small_business,inactive,2020-10-28,high,49.26
CUST000672,PTY000672,CN-0000672,small_business,inactive,2019-12-25,very_high,51.42
CUST000673,PTY000673,CN-0000673,small_business,active,2025-03-28,medium,34.11
CUST000674,PTY000674,CN-0000674,affluent,inactive,2025-08-08,high,62.59
CUST000675,PTY000675,CN-0000675,retail,active,2019-04-02,low,31.92
CUST000676,PTY000676,CN-0000676,small_business,active,2023-09-19,medium,17.88
CUST000677,PTY000677,CN-0000677,small_business,lapsed,2026-07-12,high,9.46
CUST000678,PTY000678,CN-0000678,small_business,lapsed,2022-12-21,medium,19.36
CUST000679,PTY000679,CN-0000679,retail,active,2019-03-22,high,50.18
CUST000680,PTY000680,CN-0000680,affluent,active,2021-08-03,low,68.47
CUST000681,PTY000681,CN-0000681,retail,inactive,2024-11-01,medium,32.38
CUST000682,PTY000682,CN-0000682,small_business,former,2020-02-26,medium,85.24
CUST000683,PTY000683,CN-0000683,affluent,active,2024-11-04,high,95.67
CUST000684,PTY000684,CN-0000684,affluent,inactive,2023-04-25,very_high,77.98
CUST000685,PTY000685,CN-0000685,retail,active,2021-01-08,very_high,93.43
CUST000686,PTY000686,CN-0000686,small_business,active,2021-05-28,high,33.37
CUST000687,PTY000687,CN-0000687,affluent,active,2021-12-20,very_high,30.8
CUST000688,PTY000688,CN-0000688,small_business,former,2024-04-26,very_high,0.57
CUST000689,PTY000689,CN-0000689,retail,active,2022-07-14,high,64.58
CUST000690,PTY000690,CN-0000690,small_business,former,2019-07-28,high,1.95
CUST000691,PTY000691,CN-0000691,retail,active,2025-11-24,high,29.48
CUST000692,PTY000692,CN-0000692,retail,active,2022-03-10,very_high,79.09
CUST000693,PTY000693,CN-0000693,affluent,inactive,2021-08-27,medium,79.75
CUST000694,PTY000694,CN-0000694,affluent,active,2024-12-04,high,10.68
CUST000695,PTY000695,CN-0000695,retail,active,2020-09-22,very_high,94.15
CUST000696,PTY000696,CN-0000696,small_business,prospect,2024-08-25,very_high,68.78
CUST000697,PTY000697,CN-0000697,small_business,active,2025-12-03,high,98.69
CUST000698,PTY000698,CN-0000698,small_business,prospect,2024-07-28,low,5.61
CUST000699,PTY000699,CN-0000699,small_business,inactive,2021-11-04,high,43.81
CUST000700,PTY000700,CN-0000700,retail,active,2021-03-10,medium,88.08
CUST000701,PTY000701,CN-0000701,small_business,former,2018-10-31,very_high,82.43
CUST000702,PTY000702,CN-0000702,affluent,active,2019-09-09,medium,56.18
CUST000703,PTY000703,CN-0000703,retail,active,2022-12-01,high,55.67
CUST000704,PTY000704,CN-0000704,affluent,prospect,2021-04-08,medium,77.21
CUST000705,PTY000705,CN-0000705,affluent,lapsed,2018-10-06,high,95.72
CUST000706,PTY000706,CN-0000706,small_business,lapsed,2022-01-19,medium,18.41
CUST000707,PTY000707,CN-0000707,retail,active,2023-04-03,high,33.3
CUST000708,PTY000708,CN-0000708,affluent,active,2025-08-07,high,60.36
CUST000709,PTY000709,CN-0000709,retail,prospect,2018-04-05,very_high,42.73
CUST000710,PTY000710,CN-0000710,retail,former,2023-06-16,low,91.3
CUST000711,PTY000711,CN-0000711,small_business,prospect,2023-09-30,very_high,99.57
CUST000712,PTY000712,CN-0000712,small_business,former,2023-08-28,very_high,28.26
CUST000713,PTY000713,CN-0000713,affluent,prospect,2021-09-29,low,56.53
