claim_id,claim_number,policy_id,customer_id,policy_coverage_id,loss_date,report_date,claim_status,loss_cause,paid_amount,reserve_amount
CLM000342,CN-00000342,POL000442,CUST001938,COV000342,2026-04-11,2026-04-14,denied,fire,352.63,43.79
CLM000343,CN-00000343,POL000443,CUST002443,COV000343,2025-03-12,2025-03-19,subrogation,water_damage,275.33,50.52
CLM000344,CN-00000344,POL000444,CUST000522,COV000344,2024-11-05,2024-11-14,closed,collision,367.83,13.22
CLM000345,CN-00000345,POL000445,CUST000136,COV000345,2025-01-06,2025-01-20,closed,other,559.72,132.76
CLM000346,CN-00000346,POL000446,CUST000968,COV000346,2024-11-06,2024-11-07,closed,liability,674.32,134.29
CLM000347,CN-00000347,POL000447,CUST003649,COV000347,2025-09-27,2025-09-28,closed,weather,319.07,23.52
CLM000348,CN-00000348,POL000448,CUST004108,COV000348,2024-01-25,2024-02-07,closed,theft,892.14,54.39
CLM000349,CN-00000349,POL000449,CUST001601,COV000349,2026-04-14,2026-04-23,reopened,other,926.45,199.38
CLM000350,CN-00000350,POL000450,CUST002990,COV000350,2026-04-22,2026-04-25,denied,liability,967.49,124.22
CLM000351,CN-00000351,POL000451,CUST004880,COV000351,2025-08-20,2025-09-02,reopened,theft,305.73,70.68
CLM000352,CN-00000352,POL000452,CUST000502,COV000352,2025-12-14,2025-12-19,closed,theft,758.94,217.1
CLM000353,CN-00000353,POL000453,CUST001493,COV000353,2024-04-15,2024-04-26,closed,collision,102.45,2.08
CLM000354,CN-00000354,POL000454,CUST004499,COV000354,2024-07-18,2024-07-20,reopened,liability,802.02,119.53
CLM000355,CN-00000355,POL000455,CUST001777,COV000355,2026-03-08,2026-03-22,open,theft,556.71,157.81
CLM000356,CN-00000356,POL000456,CUST004686,COV000356,2025-03-22,2025-04-02,closed,collision,748.61,190.43
CLM000357,CN-00000357,POL000457,CUST003560,COV000357,2024-03-24,2024-03-31,closed,water_damage,460.85,44.74
CLM000358,CN-00000358,POL000458,CUST000685,COV000358,2025-11-14,2025-11-19,reopened,fire,130.3,4.46
CLM000359,CN-00000359,POL000459,CUST003068,COV000359,2026-07-22,2026-07-23,denied,fire,483.27,31.08
CLM000360,CN-00000360,POL000460,CUST003875,COV000360,2026-03-14,2026-03-20,open,theft,165.76,15.27
CLM000361,CN-00000361,POL000461,CUST003020,COV000361,2024-05-04,2024-05-12,closed,water_damage,560.79,60.63
CLM000362,CN-00000362,POL000462,CUST003582,COV000362,2025-09-24,2025-10-05,closed,other,563.61,94.53
CLM000363,CN-00000363,POL000463,CUST001453,COV000363,2025-04-11,2025-04-16,reopened,collision,133.98,2.78
CLM000364,CN-00000364,POL000464,CUST003595,COV000364,2024-08-02,2024-08-12,closed,collision,942.96,245.64
CLM000365,CN-00000365,POL000465,CUST004904,COV000365,2026-03-01,2026-03-12,reopened,fire,77.89,8.96
CLM000366,CN-00000366,POL000466,CUST002538,COV000366,2025-09-05,2025-09-19,closed,weather,948.83,226.4
CLM000367,CN-00000367,POL000467,CUST002630,COV000367,2024-08-10,2024-08-15,denied,theft,441.72,110.27
CLM000368,CN-00000368,POL000468,CUST000081,COV000368,2025-12-15,2025-12-18,closed,water_damage,721.12,51.06
CLM000369,CN-00000369,POL000469,CUST000403,COV000369,2025-03-03,2025-03-03,reopened,fire,102.96,25.71
CLM000370,CN-00000370,POL000470,CUST002873,COV000370,2025-01-02,2025-01-11,closed,fire,434.18,110.25
CLM000371,CN-00000371,POL000471,CUST000087,COV000371,2026-03-28,2026-04-11,denied,water_damage,891.86,226.05
CLM000372,CN-00000372,POL000472,CUST003445,COV000372,2026-03-15,2026-03-22,open,weather,576.88,81.75
CLM000373,CN-00000373,POL000473,CUST003566,COV000373,2024-10-12,2024-10-17,reopened,collision,134.14,15.41
CLM000374,CN-00000374,POL000474,CUST003088,COV000374,2024-04-09,2024-04-23,closed,fire,466.53,91.65
CLM000375,CN-00000375,POL000475,CUST001797,COV000375,2024-09-07,2024-09-17,closed,fire,880.5,39.05
CLM000376,CN-00000376,POL000476,CUST001628,COV000376,2026-08-02,2026-08-10,reopened,weather,120.15,0.78
CLM000377,CN-00000377,POL000477,CUST003526,COV000377,2024-12-30,2025-01-12,denied,collision,844.2,25.24
CLM000378,CN-00000378,POL000478,CUST001486,COV000378,2026-06-11,2026-06-24,denied,liability,740.19,152.41
CLM000379,CN-00000379,POL000479,CUST002566,COV000379,2025-10-12,2025-10-26,closed,other,379.31,76.32
CLM000380,CN-00000380,POL000480,CUST000032,COV000380,2025-04-09,2025-04-23,closed,collision,337.49,49.27
CLM000381,CN-00000381,POL000481,CUST004618,COV000381,2024-06-01,2024-06-06,subrogation,other,211.44,53.96
CLM000382,CN-00000382,POL000482,CUST003988,COV000382,2025-06-07,2025-06-09,closed,water_damage,5315.8,1112.71
CLM000383,CN-00000383,POL000483,CUST002598,COV000383,2026-03-06,2026-03-15,denied,theft,718.91,49.15
CLM000384,CN-00000384,POL000484,CUST003971,COV000384,2026-04-10,2026-04-10,open,weather,437.34,93.09
CLM000385,CN-00000385,POL000485,CUST004332,COV000385,2024-06-28,2024-07-01,open,fire,449.42,22.0
CLM000386,CN-00000386,POL000486,CUST004880,COV000386,2024-05-07,2024-05-11,reopened,collision,551.59,62.37
CLM000387,CN-00000387,POL000487,CUST002005,COV000387,2025-09-07,2025-09-14,denied,water_damage,631.74,47.17
CLM000388,CN-00000388,POL000488,CUST004923,COV000388,2025-04-08,2025-04-12,denied,liability,647.13,37.67
CLM000389,CN-00000389,POL000489,CUST002623,COV000389,2024-01-13,2024-01-13,subrogation,collision,375.56,28.69
CLM000390,CN-00000390,POL000490,CUST001942,COV000390,2025-04-24,2025-04-26,subrogation,fire,776.94,162.06
CLM000391,CN-00000391,POL000491,CUST004221,COV000391,2025-06-06,2025-06-11,subrogation,liability,237.36,37.29
CLM000392,CN-00000392,POL000492,CUST000667,COV000392,2024-04-09,2024-04-20,open,liability,951.15,158.23
CLM000393,CN-00000393,POL000493,CUST004037,COV000393,2026-06-07,2026-06-08,closed,collision,889.12,55.48
CLM000394,CN-00000394,POL000494,CUST001536,COV000394,2025-10-04,2025-10-14,reopened,other,181.28,3.99
CLM000395,CN-00000395,POL000495,CUST002652,COV000395,2025-03-17,2025-03-24,closed,other,206.65,29.48
CLM000396,CN-00000396,POL000496,CUST003112,COV000396,2026-03-16,2026-03-25,reopened,other,607.27,44.88
CLM000397,CN-00000397,POL000497,CUST000551,COV000397,2026-08-05,2026-08-10,closed,collision,198.18,6.04
CLM000398,CN-00000398,POL000498,CUST001030,COV000398,2026-07-14,2026-07-28,closed,theft,937.74,108.25
CLM000399,CN-00000399,POL000499,CUST001920,COV000399,2024-08-16,2024-08-26,closed,water_damage,122.95,23.56
CLM000400,CN-00000400,POL000500,CUST001596,COV000400,2026-05-07,2026-05-17,subrogation,weather,112.87,0.21
CLM000401,CN-00000401,POL000501,CUST004795,COV000401,2024-09-10,2024-09-14,reopened,weather,620.07,64.95
CLM000402,CN-00000402,POL000502,CUST000984,COV000402,2024-11-02,2024-11-06,closed,other,588.81,134.15
CLM000403,CN-00000403,POL000503,CUST002665,COV000403,2026-07-26,2026-07-26,closed,water_damage,616.19,168.78
CLM000404,CN-00000404,POL000504,CUST003901,COV000404,2025-09-05,2025-09-07,closed,other,339.68,78.69
CLM000405,CN-00000405,POL000505,CUST004760,COV000405,2026-05-10,2026-05-23,closed,liability,823.83,149.16
CLM000406,CN-00000406,POL000506,CUST004664,COV000406,2024-01-01,2024-01-14,denied,liability,126.25,37.58
CLM000407,CN-00000407,POL000507,CUST002745,COV000407,2026-03-27,2026-04-01,subrogation,liability,731.45,8.89
CLM000408,CN-00000408,POL000508,CUST002981,COV000408,2024-12-24,2024-12-30,denied,water_damage,930.93,244.76
CLM000409,CN-00000409,POL000509,CUST004996,COV000409,2025-05-10,2025-05-20,closed,theft,256.17,29.43
CLM000410,CN-00000410,POL000510,CUST001895,COV000410,2026-07-09,2026-07-16,closed,liability,563.94,2.35
CLM000411,CN-00000411,POL000511,CUST001298,COV000411,2024-12-14,2024-12-22,closed,other,385.07,14.25
CLM000412,CN-00000412,POL000512,CUST000643,COV000412,2025-09-28,2025-10-04,denied,theft,511.47,97.87
CLM000413,CN-00000413,POL000513,CUST002618,COV000413,2026-08-14,2026-08-24,denied,liability,850.03,215.52
CLM000414,CN-00000414,POL000514,CUST002587,COV000414,2025-05-17,2025-05-23,subrogation,liability,566.15,121.42
CLM000415,CN-00000415,POL000515,CUST000281,COV000415,2026-01-13,2026-01-20,reopened,weather,472.88,122.1
CLM000416,CN-00000416,POL000516,CUST002584,COV000416,2025-07-02,2025-07-03,closed,weather,237.81,12.36
CLM000417,CN-00000417,POL000517,CUST003211,COV000417,2026-09-08,2026-09-10,reopened,other,550.46,105.42
CLM000418,CN-00000418,POL000518,CUST003039,COV000418,2024-05-31,2024-06-14,subrogation,weather,442.7,77.97
CLM000419,CN-00000419,POL000519,CUST001556,COV000419,2025-06-10,2025-06-11,subrogation,fire,8545.1,2001.56
CLM000420,CN-00000420,POL000520,CUST001053,COV000420,2024-10-11,2024-10-20,closed,other,53.49,14.01
CLM000421,CN-00000421,POL000521,CUST000231,COV000421,2024-10-03,2024-10-12,denied,collision,826.95,71.93
CLM000422,CN-00000422,POL000522,CUST001839,COV000422,2025-04-05,2025-04-08,subrogation,weather,513.94,64.35
CLM000423,CN-00000423,POL000523,CUST004699,COV000423,2026-04-04,2026-04-14,open,theft,426.0,13.58
CLM000424,CN-00000424,POL000524,CUST000021,COV000424,2025-03-03,2025-03-10,open,other,924.85,35.8
CLM000425,CN-00000425,POL000525,CUST001768,COV000425,2024-12-19,2024-12-22,closed,collision,770.68,101.9
CLM000426,CN-00000426,POL000526,CUST003483,COV000426,2025-11-29,2025-12-11,open,theft,393.49,99.29
CLM000427,CN-00000427,POL000527,CUST001630,COV000427,2024-12-14,2024-12-28,subrogation,fire,9165.06,1554.12
CLM000428,CN-00000428,POL000528,CUST003270,COV000428,2026-01-16,2026-01-17,open,liability,140.26,5.86
CLM000429,CN-00000429,POL000529,CUST003678,COV000429,2026-04-27,2026-04-27,reopened,liability,960.04,240.91
CLM000430,CN-00000430,POL000530,CUST003621,COV000430,2025-12-31,2025-12-31,reopened,water_damage,816.47,122.19
CLM000431,CN-00000431,POL000531,CUST001466,COV000431,2024-05-02,2024-05-15,reopened,other,626.39,184.51
CLM000432,CN-00000432,POL000532,CUST000212,COV000432,2025-10-07,2025-10-17,reopened,theft,145.1,25.38
CLM000433,CN-00000433,POL000533,CUST001731,COV000433,2026-09-04,2026-09-12,closed,fire,744.29,95.73
CLM000434,CN-00000434,POL000534,CUST001221,COV000434,2024-08-22,2024-08-27,closed,liability,352.21,36.05
CLM000435,CN-00000435,POL000535,CUST002346,COV000435,2024-02-08,2024-02-11,open,weather,486.19,134.02
CLM000436,CN-00000436,POL000536,CUST000958,COV000436,2024-01-01,2024-01-10,closed,liability,527.03,46.31
CLM000437,CN-00000437,POL000537,CUST000939,COV000437,2026-03-08,2026-03-19,open,theft,925.62,64.22
CLM000438,CN-00000438,POL000538,CUST000732,COV000438,2025-07-01,2025-07-06,closed,liability,191.73,41.77
CLM000439,CN-00000439,POL000539,CUST002919,COV000439,2025-01-17,2025-01-22,subrogation,theft,568.94,90.37
CLM000440,CN-00000440,POL000540,CUST002465,COV000440,2024-10-05,2024-10-08,denied,liability,96.83,2.36
CLM000441,CN-00000441,POL000541,CUST000190,COV000441,2024-11-02,2024-11-15,reopened,other,485.75,145.64
CLM000442,CN-00000442,POL000542,CUST002522,COV000442,2026-04-18,2026-04-24,closed,liability,312.9,39.45
CLM000443,CN-00000443,POL000543,CUST004147,COV000443,2024-12-05,2024-12-19,closed,other,507.21,114.79
CLM000444,CN-00000444,POL000544,CUST001783,COV000444,2026-02-02,2026-02-15,closed,liability,263.31,58.82
CLM000445,CN-00000445,POL000545,CUST002665,COV000445,2024-05-01,2024-05-05,subrogation,liability,772.72,122.18
CLM000446,CN-00000446,POL000546,CUST001931,COV000446,2026-03-01,2026-03-12,closed,other,856.79,41.24
CLM000447,CN-00000447,POL000547,CUST003334,COV000447,2025-03-15,2025-03-16,subrogation,liability,523.24,126.04
CLM000448,CN-00000448,POL000548,CUST000286,COV000448,2025-04-29,2025-04-30,subrogation,theft,362.19,92.09
CLM000449,CN-00000449,POL000549,CUST004507,COV000449,2024-05-25,2024-06-07,open,water_damage,558.17,59.03
CLM000450,CN-00000450,POL000550,CUST001358,COV000450,2026-04-12,2026-04-19,reopened,other,731.26,33.92
CLM000451,CN-00000451,POL000551,CUST003585,COV000451,2024-03-15,2024-03-23,reopened,liability,692.44,31.05
CLM000452,CN-00000452,POL000552,CUST004079,COV000452,2024-04-26,2024-04-28,closed,liability,804.6,144.94
CLM000453,CN-00000453,POL000553,CUST003329,COV000453,2025-12-10,2025-12-18,closed,fire,555.08,97.12
CLM000454,CN-00000454,POL000554,CUST004470,COV000454,2025-02-17,2025-02-18,reopened,theft,285.21,40.42
CLM000455,CN-00000455,POL000555,CUST002989,COV000455,2026-06-05,2026-06-13,open,fire,765.38,212.95
CLM000456,CN-00000456,POL000556,CUST003155,COV000456,2026-08-29,2026-09-10,closed,collision,703.64,61.42
CLM000457,CN-00000457,POL000557,CUST001795,COV000457,2026-07-05,2026-07-19,denied,weather,744.23,22.88
CLM000458,CN-00000458,POL000558,CUST001411,COV000458,2024-01-28,2024-02-03,closed,collision,191.58,4.54
CLM000459,CN-00000459,POL000559,CUST004788,COV000459,2025-01-10,2025-01-15,denied,other,3527.69,399.44
CLM000460,CN-00000460,POL000560,CUST004621,COV000460,2024-06-20,2024-06-27,denied,water_damage,398.2,93.27
CLM000461,CN-00000461,POL000561,CUST001897,COV000461,2026-01-06,2026-01-20,denied,water_damage,342.35,72.09
CLM000462,CN-00000462,POL000562,CUST003476,COV000462,2026-02-20,2026-03-01,closed,theft,236.23,28.28
CLM000463,CN-00000463,POL000563,CUST002069,COV000463,2024-01-12,2024-01-17,closed,theft,7917.0,1655.14
CLM000464,CN-00000464,POL000564,CUST000859,COV000464,2024-07-29,2024-08-08,subrogation,weather,828.97,156.12
CLM000465,CN-00000465,POL000565,CUST004098,COV000465,2025-07-26,2025-08-04,open,water_damage,449.15,18.32
CLM000466,CN-00000466,POL000566,CUST002342,COV000466,2024-08-06,2024-08-06,closed,weather,353.62,22.02
CLM000467,CN-00000467,POL000567,CUST003793,COV000467,2025-12-26,2026-01-03,closed,other,445.79,120.43
CLM000468,CN-00000468,POL000568,CUST001107,COV000468,2025-05-06,2025-05-20,reopened,collision,822.52,79.49
CLM000469,CN-00000469,POL000569,CUST004868,COV000469,2024-11-19,2024-11-19,closed,theft,924.71,199.89
CLM000470,CN-00000470,POL000570,CUST003416,COV000470,2026-05-16,2026-05-28,closed,theft,101.81,23.46
CLM000471,CN-00000471,POL000571,CUST002143,COV000471,2024-11-24,2024-12-02,open,fire,222.43,14.4
CLM000472,CN-00000472,POL000572,CUST001016,COV000472,2026-09-12,2026-09-20,closed,other,959.62,107.57
CLM000473,CN-00000473,POL000573,CUST003158,COV000473,2026-06-27,2026-06-27,denied,fire,304.95,77.51
CLM000474,CN-00000474,POL000574,CUST000724,COV000474,2025-07-12,2025-07-26,closed,theft,478.54,136.04
CLM000475,CN-00000475,POL000575,CUST000073,COV000475,2024-01-26,2024-02-08,closed,fire,573.4,158.33
CLM000476,CN-00000476,POL000576,CUST002966,COV000476,2025-07-20,2025-08-03,reopened,theft,653.22,106.08
CLM000477,CN-00000477,POL000577,CUST004434,COV000477,2025-08-20,2025-08-28,closed,fire,512.67,5.71
CLM000478,CN-00000478,POL000578,CUST004306,COV000478,2025-12-16,2025-12-27,reopened,other,441.18,90.67
CLM000479,CN-00000479,POL000579,CUST003206,COV000479,2024-03-01,2024-03-03,open,other,313.23,36.21
CLM000480,CN-00000480,POL000580,CUST001736,COV000480,2024-09-11,2024-09-23,open,theft,378.11,37.44
CLM000481,CN-00000481,POL000581,CUST003850,COV000481,2026-06-30,2026-07-13,open,theft,504.76,43.67
CLM000482,CN-00000482,POL000582,CUST003664,COV000482,2024-01-06,2024-01-08,open,fire,438.1,101.72
CLM000483,CN-00000483,POL000583,CUST002751,COV000483,2026-04-08,2026-04-20,open,liability,66.16,9.8
CLM000484,CN-00000484,POL000584,CUST004403,COV000484,2025-11-18,2025-11-29,subrogation,weather,495.42,102.39
CLM000485,CN-00000485,POL000585,CUST001238,COV000485,2025-08-02,2025-08-04,closed,collision,811.71,188.61
CLM000486,CN-00000486,POL000586,CUST001649,COV000486,2026-02-28,2026-03-04,subrogation,liability,896.39,188.08
CLM000487,CN-00000487,POL000587,CUST003304,COV000487,2025-06-18,2025-06-30,subrogation,liability,836.56,214.13
CLM000488,CN-00000488,POL000588,CUST002707,COV000488,2025-10-17,2025-10-17,subrogation,water_damage,247.17,45.43
CLM000489,CN-00000489,POL000589,CUST001715,COV000489,2026-07-19,2026-07-28,open,water_damage,602.0,113.43
CLM000490,CN-00000490,POL000590,CUST001691,COV000490,2025-11-07,2025-11-09,denied,water_damage,708.0,10.0
CLM000491,CN-00000491,POL000591,CUST002478,COV000491,2026-04-15,2026-04-24,open,collision,633.23,180.44
CLM000492,CN-00000492,POL000592,CUST000835,COV000492,2024-10-10,2024-10-19,reopened,liability,890.89,63.64
CLM000493,CN-00000493,POL000593,CUST002291,COV000493,2026-05-08,2026-05-11,closed,liability,205.63,20.15
CLM000494,CN-00000494,POL000594,CUST000977,COV000494,2024-05-02,2024-05-09,subrogation,fire,14101.31,3195.84
CLM000495,CN-00000495,POL000595,CUST000590,COV000495,2024-12-09,2024-12-16,open,collision,563.59,124.97
CLM000496,CN-00000496,POL000596,CUST004458,COV000496,2024-10-20,2024-10-22,closed,collision,880.75,238.56
CLM000497,CN-00000497,POL000597,CUST002602,COV000497,2024-07-10,2024-07-22,subrogation,water_damage,620.45,121.06
CLM000498,CN-00000498,POL000598,CUST003443,COV000498,2024-07-05,2024-07-18,closed,liability,457.77,30.14
CLM000499,CN-00000499,POL000599,CUST003254,COV000499,2026-05-19,2026-05-28,open,weather,233.08,27.16
CLM000500,CN-00000500,POL000600,CUST002548,COV000500,2025-01-27,2025-01-31,open,weather,318.35,22.71
CLM000501,CN-00000501,POL000601,CUST002760,COV000501,2026-02-23,2026-02-25,closed,liability,83.37,24.71
CLM000502,CN-00000502,POL000602,CUST003492,COV000502,2025-11-16,2025-11-25,closed,liability,139.36,26.32
CLM000503,CN-00000503,POL000603,CUST003407,COV000503,2024-04-11,2024-04-23,subrogation,weather,233.76,43.75
CLM000504,CN-00000504,POL000604,CUST003933,COV000504,2025-05-26,2025-06-02,denied,collision,782.77,210.37
CLM000505,CN-00000505,POL000605,CUST004289,COV000505,2025-09-11,2025-09-17,open,fire,451.94,27.28
CLM000506,CN-00000506,POL000606,CUST001507,COV000506,2026-04-02,2026-04-09,closed,fire,866.72,28.25
CLM000507,CN-00000507,POL000607,CUST004370,COV000507,2024-10-21,2024-10-25,reopened,collision,272.73,59.91
CLM000508,CN-00000508,POL000608,CUST001344,COV000508,2024-11-14,2024-11-18,closed,other,99.8,24.85
CLM000509,CN-00000509,POL000609,CUST001606,COV000509,2025-09-08,2025-09-19,open,collision,239.23,24.16
CLM000510,CN-00000510,POL000610,CUST004740,COV000510,2025-04-25,2025-05-02,denied,theft,127.1,22.3
CLM000511,CN-00000511,POL000611,CUST000427,COV000511,2024-03-08,2024-03-14,closed,collision,120.17,24.95
CLM000512,CN-00000512,POL000612,CUST001453,COV000512,2025-11-16,2025-11-21,subrogation,fire,391.07,6.03
CLM000513,CN-00000513,POL000613,CUST003678,COV000513,2026-02-13,2026-02-21,open,liability,105.61,1.61
CLM000514,CN-00000514,POL000614,CUST001379,COV000514,2025-07-16,2025-07-27,open,other,674.52,4.09
CLM000515,CN-00000515,POL000615,CUST001251,COV000515,2024-12-27,2025-01-01,closed,theft,5448.96,319.85
CLM000516,CN-00000516,POL000616,CUST001431,COV000516,2026-01-30,2026-01-31,closed,weather,437.65,19.24
CLM000517,CN-00000517,POL000617,CUST002039,COV000517,2024-12-25,2025-01-04,closed,fire,475.09,56.13
CLM000518,CN-00000518,POL000618,CUST000699,COV000518,2025-11-30,2025-12-04,closed,other,9030.43,1498.9
CLM000519,CN-00000519,POL000619,CUST003724,COV000519,2024-09-30,2024-10-02,closed,liability,900.49,85.58
CLM000520,CN-00000520,POL000620,CUST002209,COV000520,2025-11-27,2025-12-04,open,other,175.38,44.37
CLM000521,CN-00000521,POL000621,CUST002871,COV000521,2026-05-11,2026-05-20,denied,fire,506.97,54.36
CLM000522,CN-00000522,POL000622,CUST002755,COV000522,2024-09-28,2024-10-08,open,fire,61.22,7.11
CLM000523,CN-00000523,POL000623,CUST004095,COV000523,2024-07-20,2024-07-20,denied,liability,714.33,101.22
CLM000524,CN-00000524,POL000624,CUST000947,COV000524,2024-02-29,2024-03-10,open,collision,925.81,247.2
CLM000525,CN-00000525,POL000625,CUST002971,COV000525,2024-02-26,2024-03-06,denied,weather,8583.21,28.86
CLM000526,CN-00000526,POL000626,CUST000902,COV000526,2025-05-17,2025-05-19,open,liability,475.21,123.85
CLM000527,CN-00000527,POL000627,CUST000947,COV000527,2024-07-09,2024-07-21,reopened,fire,838.27,173.68
CLM000528,CN-00000528,POL000628,CUST001638,COV000528,2025-09-03,2025-09-07,open,water_damage,409.84,70.81
CLM000529,CN-00000529,POL000629,CUST001427,COV000529,2026-05-13,2026-05-14,closed,collision,492.54,110.02
CLM000530,CN-00000530,POL000630,CUST003177,COV000530,2026-07-07,2026-07-15,open,other,397.97,111.9
CLM000531,CN-00000531,POL000631,CUST001858,COV000531,2024-03-01,2024-03-15,denied,liability,438.12,125.7
CLM000532,CN-00000532,POL000632,CUST001280,COV000532,2024-11-15,2024-11-20,subrogation,weather,739.99,57.23
