payment_id,policy_id,customer_id,payment_date,payment_status,payment_method,billed_amount,paid_amount
PAY000354,POL000454,CUST004499,2025-10-22,reversed,payroll,1247.7,1247.7
PAY000355,POL000455,CUST001777,2025-12-20,reversed,ach,1492.69,1492.69
PAY000356,POL000456,CUST004686,2025-01-31,refunded,other,794.56,794.56
PAY000357,POL000457,CUST003560,2026-03-14,paid,wire,999.76,999.76
PAY000358,POL000458,CUST000685,2024-10-02,reversed,payroll,993.36,993.36
PAY000359,POL000459,CUST003068,2026-06-15,paid,ach,568.26,568.26
PAY000360,POL000460,CUST003875,2026-07-13,paid,ach,953.03,953.03
PAY000361,POL000461,CUST003020,2025-03-06,paid,cash,1728.93,1728.93
PAY000362,POL000462,CUST003582,2026-06-17,reversed,ach,754.39,0.0
PAY000363,POL000463,CUST001453,2025-11-30,paid,ach,996.76,996.76
PAY000364,POL000464,CUST003595,2024-08-17,paid,card,1975.28,1975.28
PAY000365,POL000465,CUST004904,2024-09-10,paid,other,461.08,0.0
PAY000366,POL000466,CUST002538,2026-03-27,paid,other,1195.58,1195.58
PAY000367,POL000467,CUST002630,2026-08-04,paid,payroll,280.65,0.0
PAY000368,POL000468,CUST000081,2026-06-23,paid,ach,421.49,421.49
PAY000369,POL000469,CUST000403,2024-03-18,reversed,ach,154.34,0.0
PAY000370,POL000470,CUST002873,2025-11-19,paid,wire,1934.78,1934.78
PAY000371,POL000471,CUST000087,2026-03-07,scheduled,cash,443.25,0.0
PAY000372,POL000472,CUST003445,2024-08-21,paid,cash,51.73,51.73
PAY000373,POL000473,CUST003566,2025-10-03,failed,wire,257.49,257.49
PAY000374,POL000474,CUST003088,2024-10-02,refunded,cash,1584.07,1584.07
PAY000375,POL000475,CUST001797,2024-07-18,refunded,cash,1860.15,1860.15
PAY000376,POL000476,CUST001628,2026-09-01,refunded,payroll,1890.74,1890.74
PAY000377,POL000477,CUST003526,2025-10-20,reversed,card,705.02,705.02
PAY000378,POL000478,CUST001486,2024-03-04,past_due,payroll,1251.71,1251.71
PAY000379,POL000479,CUST002566,2024-12-26,reversed,payroll,1824.57,1824.57
PAY000380,POL000480,CUST000032,2025-08-05,scheduled,payroll,803.97,0.0
PAY000381,POL000481,CUST004618,2025-11-14,paid,ach,1822.81,0.0
PAY000382,POL000482,CUST003988,2024-04-10,past_due,ach,425.63,425.63
PAY000383,POL000483,CUST002598,2025-05-24,paid,wire,446.67,446.67
PAY000384,POL000484,CUST003971,2025-12-15,paid,other,1999.19,1999.19
PAY000385,POL000485,CUST004332,2026-03-28,failed,wire,419.95,419.95
PAY000386,POL000486,CUST004880,2026-08-17,refunded,card,86.93,86.93
PAY000387,POL000487,CUST002005,2024-01-10,refunded,ach,1581.3,0.0
PAY000388,POL000488,CUST004923,2025-09-21,paid,cash,1195.89,1195.89
PAY000389,POL000489,CUST002623,2025-06-22,paid,wire,306.92,306.92
PAY000390,POL000490,CUST001942,2025-09-10,paid,other,1661.08,1661.08
PAY000391,POL000491,CUST004221,2025-02-09,paid,payroll,400.35,400.35
PAY000392,POL000492,CUST000667,2025-09-08,paid,wire,762.07,762.07
PAY000393,POL000493,CUST004037,2025-01-21,past_due,payroll,775.12,775.12
PAY000394,POL000494,CUST001536,2026-07-30,past_due,ach,553.44,0.0
PAY000395,POL000495,CUST002652,2025-08-05,scheduled,check,1116.17,1116.17
PAY000396,POL000496,CUST003112,2024-01-16,past_due,other,346.62,0.0
PAY000397,POL000497,CUST000551,2025-06-08,paid,wire,1142.91,1142.91
PAY000398,POL000498,CUST001030,2025-04-18,paid,other,468.54,468.54
PAY000399,POL000499,CUST001920,2025-01-06,paid,cash,1749.15,1749.15
PAY000400,POL000500,CUST001596,2026-05-28,reversed,other,549.82,549.82
PAY000401,POL000501,CUST004795,2025-10-19,paid,other,1246.15,0.0
PAY000402,POL000502,CUST000984,2025-04-20,paid,payroll,462.65,462.65
PAY000403,POL000503,CUST002665,2025-01-15,paid,card,394.31,0.0
PAY000404,POL000504,CUST003901,2024-07-20,past_due,cash,1789.98,0.0
PAY000405,POL000505,CUST004760,2026-02-14,paid,card,408.98,408.98
PAY000406,POL000506,CUST004664,2024-11-09,reversed,wire,1983.91,1983.91
PAY000407,POL000507,CUST002745,2025-07-28,paid,card,623.58,0.0
PAY000408,POL000508,CUST002981,2024-09-11,past_due,payroll,590.15,590.15
PAY000409,POL000509,CUST004996,2025-06-01,paid,cash,1919.96,1919.96
PAY000410,POL000510,CUST001895,2026-08-18,scheduled,card,222.7,222.7
PAY000411,POL000511,CUST001298,2025-11-12,scheduled,ach,487.01,487.01
PAY000412,POL000512,CUST000643,2025-05-01,paid,other,1339.59,1339.59
PAY000413,POL000513,CUST002618,2024-02-10,paid,payroll,1002.56,1002.56
PAY000414,POL000514,CUST002587,2024-12-13,paid,payroll,1904.47,1904.47
PAY000415,POL000515,CUST000281,2026-09-03,paid,card,1232.56,1232.56
PAY000416,POL000516,CUST002584,2026-04-22,paid,check,1801.69,1801.69
PAY000417,POL000517,CUST003211,2024-06-09,paid,card,1858.15,0.0
PAY000418,POL000518,CUST003039,2026-07-16,paid,cash,802.0,0.0
PAY000419,POL000519,CUST001556,2024-10-11,past_due,ach,779.07,779.07
PAY000420,POL000520,CUST001053,2024-07-03,past_due,card,1836.08,1836.08
PAY000421,POL000521,CUST000231,2024-12-18,past_due,other,1153.06,1153.06
PAY000422,POL000522,CUST001839,2024-12-08,scheduled,ach,784.58,0.0
PAY000423,POL000523,CUST004699,2026-05-13,paid,other,1612.24,0.0
PAY000424,POL000524,CUST000021,2024-03-04,failed,other,684.28,684.28
PAY000425,POL000525,CUST001768,2026-06-23,refunded,check,1848.87,1848.87
PAY000426,POL000526,CUST003483,2025-06-12,paid,check,207.09,207.09
PAY000427,POL000527,CUST001630,2024-06-09,paid,wire,433.02,433.02
PAY000428,POL000528,CUST003270,2024-03-13,scheduled,cash,1272.0,1272.0
PAY000429,POL000529,CUST003678,2024-12-15,reversed,check,1524.8,1524.8
PAY000430,POL000530,CUST003621,2024-03-28,past_due,card,1185.01,1185.01
PAY000431,POL000531,CUST001466,2024-04-02,paid,wire,576.32,0.0
PAY000432,POL000532,CUST000212,2024-09-14,reversed,wire,322.56,322.56
PAY000433,POL000533,CUST001731,2026-02-01,scheduled,payroll,1712.01,0.0
PAY000434,POL000534,CUST001221,2026-09-04,paid,ach,553.76,0.0
PAY000435,POL000535,CUST002346,2024-02-05,paid,wire,304.21,304.21
PAY000436,POL000536,CUST000958,2025-04-18,refunded,payroll,1595.33,0.0
PAY000437,POL000537,CUST000939,2024-10-16,failed,wire,1995.45,1995.45
PAY000438,POL000538,CUST000732,2024-06-18,paid,wire,1655.1,1655.1
PAY000439,POL000539,CUST002919,2024-04-19,failed,check,778.64,0.0
PAY000440,POL000540,CUST002465,2026-05-17,reversed,payroll,599.98,0.0
PAY000441,POL000541,CUST000190,2026-04-30,refunded,other,100.21,100.21
PAY000442,POL000542,CUST002522,2024-07-10,past_due,payroll,1025.97,0.0
PAY000443,POL000543,CUST004147,2024-10-15,paid,check,1270.87,0.0
PAY000444,POL000544,CUST001783,2025-03-28,paid,check,299.27,299.27
PAY000445,POL000545,CUST002665,2024-09-14,refunded,wire,566.75,566.75
PAY000446,POL000546,CUST001931,2026-05-06,refunded,card,852.56,852.56
PAY000447,POL000547,CUST003334,2024-09-21,refunded,card,312.91,312.91
PAY000448,POL000548,CUST000286,2024-01-28,scheduled,check,1515.66,1515.66
PAY000449,POL000549,CUST004507,2025-01-07,scheduled,cash,1571.31,0.0
PAY000450,POL000550,CUST001358,2024-07-19,paid,other,1887.89,1887.89
PAY000451,POL000551,CUST003585,2025-03-22,refunded,cash,77.6,77.6
PAY000452,POL000552,CUST004079,2024-02-02,paid,payroll,1063.82,0.0
PAY000453,POL000553,CUST003329,2024-07-02,reversed,other,984.52,0.0
PAY000454,POL000554,CUST004470,2024-07-22,paid,payroll,920.26,920.26
PAY000455,POL000555,CUST002989,2024-10-20,paid,cash,282.46,282.46
PAY000456,POL000556,CUST003155,2026-07-29,past_due,other,1547.26,1547.26
PAY000457,POL000557,CUST001795,2026-04-04,failed,check,1283.53,1283.53
PAY000458,POL000558,CUST001411,2025-07-07,reversed,payroll,311.0,0.0
PAY000459,POL000559,CUST004788,2026-07-24,past_due,check,502.98,502.98
PAY000460,POL000560,CUST004621,2026-06-10,paid,other,786.92,786.92
PAY000461,POL000561,CUST001897,2025-07-10,paid,card,626.26,626.26
PAY000462,POL000562,CUST003476,2024-01-04,past_due,wire,715.21,715.21
PAY000463,POL000563,CUST002069,2026-03-24,reversed,card,745.98,0.0
PAY000464,POL000564,CUST000859,2024-07-19,failed,payroll,1648.68,1648.68
PAY000465,POL000565,CUST004098,2024-07-18,failed,card,688.22,0.0
PAY000466,POL000566,CUST002342,2026-08-02,reversed,ach,1769.24,0.0
PAY000467,POL000567,CUST003793,2024-03-24,failed,payroll,1553.56,0.0
PAY000468,POL000568,CUST001107,2024-05-26,failed,payroll,366.46,366.46
PAY000469,POL000569,CUST004868,2026-08-21,paid,card,85.73,0.0
PAY000470,POL000570,CUST003416,2025-07-17,scheduled,ach,1102.62,1102.62
PAY000471,POL000571,CUST002143,2025-06-05,refunded,wire,1588.91,1588.91
PAY000472,POL000572,CUST001016,2024-08-20,scheduled,card,1228.38,1228.38
PAY000473,POL000573,CUST003158,2024-01-09,paid,cash,1237.25,1237.25
PAY000474,POL000574,CUST000724,2024-11-07,refunded,cash,293.96,0.0
PAY000475,POL000575,CUST000073,2025-11-02,failed,cash,796.58,796.58
PAY000476,POL000576,CUST002966,2025-09-28,paid,wire,1940.79,1940.79
PAY000477,POL000577,CUST004434,2026-07-22,failed,card,782.52,782.52
PAY000478,POL000578,CUST004306,2025-05-06,paid,cash,1066.58,1066.58
PAY000479,POL000579,CUST003206,2025-04-25,reversed,ach,1846.79,1846.79
PAY000480,POL000580,CUST001736,2024-09-11,refunded,ach,1453.0,1453.0
PAY000481,POL000581,CUST003850,2024-01-20,refunded,ach,1888.76,1888.76
PAY000482,POL000582,CUST003664,2026-08-27,scheduled,wire,1408.49,0.0
PAY000483,POL000583,CUST002751,2026-07-22,scheduled,cash,369.46,369.46
PAY000484,POL000584,CUST004403,2025-12-18,scheduled,card,1535.41,1535.41
PAY000485,POL000585,CUST001238,2024-12-24,paid,cash,506.26,0.0
PAY000486,POL000586,CUST001649,2026-03-28,refunded,check,588.99,588.99
PAY000487,POL000587,CUST003304,2025-03-27,paid,ach,163.73,163.73
PAY000488,POL000588,CUST002707,2026-06-29,past_due,check,1452.21,1452.21
PAY000489,POL000589,CUST001715,2024-08-03,refunded,other,712.07,712.07
PAY000490,POL000590,CUST001691,2026-06-09,scheduled,wire,779.43,779.43
PAY000491,POL000591,CUST002478,2025-06-16,failed,check,141.64,141.64
PAY000492,POL000592,CUST000835,2025-07-24,refunded,payroll,221.88,221.88
PAY000493,POL000593,CUST002291,2025-07-16,reversed,card,1917.07,1917.07
PAY000494,POL000594,CUST000977,2025-02-28,reversed,card,1244.63,1244.63
PAY000495,POL000595,CUST000590,2025-10-14,reversed,wire,702.28,702.28
PAY000496,POL000596,CUST004458,2025-03-21,scheduled,wire,1071.42,1071.42
PAY000497,POL000597,CUST002602,2025-08-05,paid,payroll,386.18,386.18
PAY000498,POL000598,CUST003443,2025-11-23,reversed,cash,1549.29,0.0
PAY000499,POL000599,CUST003254,2024-06-26,failed,ach,470.24,470.24
PAY000500,POL000600,CUST002548,2025-11-12,scheduled,payroll,1331.95,1331.95
PAY000501,POL000601,CUST002760,2025-01-11,scheduled,other,856.58,0.0
PAY000502,POL000602,CUST003492,2024-11-08,paid,check,505.82,505.82
PAY000503,POL000603,CUST003407,2024-10-14,paid,card,1507.22,1507.22
PAY000504,POL000604,CUST003933,2024-12-08,failed,payroll,256.38,256.38
PAY000505,POL000605,CUST004289,2024-03-15,paid,cash,1465.47,1465.47
PAY000506,POL000606,CUST001507,2026-03-25,scheduled,ach,1862.26,1862.26
PAY000507,POL000607,CUST004370,2025-10-03,scheduled,wire,206.3,206.3
PAY000508,POL000608,CUST001344,2025-07-05,paid,ach,1729.25,1729.25
PAY000509,POL000609,CUST001606,2026-08-02,paid,payroll,324.78,324.78
PAY000510,POL000610,CUST004740,2024-03-11,scheduled,payroll,1892.7,0.0
PAY000511,POL000611,CUST000427,2026-07-28,past_due,wire,413.92,0.0
PAY000512,POL000612,CUST001453,2024-10-16,past_due,wire,1081.54,1081.54
PAY000513,POL000613,CUST003678,2025-08-27,refunded,wire,1858.29,1858.29
PAY000514,POL000614,CUST001379,2026-06-25,paid,cash,539.8,539.8
PAY000515,POL000615,CUST001251,2024-02-06,paid,card,1430.14,1430.14
PAY000516,POL000616,CUST001431,2024-06-24,paid,payroll,1237.74,1237.74
PAY000517,POL000617,CUST002039,2025-04-15,failed,cash,1705.23,0.0
PAY000518,POL000618,CUST000699,2025-01-24,paid,cash,1284.59,1284.59
PAY000519,POL000619,CUST003724,2024-08-09,paid,cash,1999.37,1999.37
PAY000520,POL000620,CUST002209,2024-05-13,past_due,payroll,1137.6,0.0
PAY000521,POL000621,CUST002871,2025-08-01,past_due,ach,213.25,213.25
PAY000522,POL000622,CUST002755,2024-01-08,refunded,cash,1832.48,1832.48
PAY000523,POL000623,CUST004095,2025-08-09,scheduled,check,260.15,260.15
PAY000524,POL000624,CUST000947,2025-11-09,paid,card,618.51,618.51
PAY000525,POL000625,CUST002971,2024-11-15,failed,ach,1255.77,1255.77
PAY000526,POL000626,CUST000902,2025-03-23,paid,payroll,100.31,100.31
PAY000527,POL000627,CUST000947,2025-06-30,paid,wire,592.9,592.9
PAY000528,POL000628,CUST001638,2026-07-01,refunded,other,103.33,103.33
PAY000529,POL000629,CUST001427,2024-12-29,refunded,check,1659.67,1659.67
PAY000530,POL000630,CUST003177,2025-07-16,reversed,payroll,804.63,0.0
PAY000531,POL000631,CUST001858,2025-10-05,refunded,other,183.84,183.84
PAY000532,POL000632,CUST001280,2025-07-18,paid,check,1394.9,1394.9
PAY000533,POL000633,CUST000992,2026-03-26,paid,payroll,1036.81,1036.81
PAY000534,POL000634,CUST000903,2024-09-02,reversed,other,1440.71,1440.71
PAY000535,POL000635,CUST004899,2025-12-12,reversed,payroll,1618.84,1618.84
PAY000536,POL000636,CUST003613,2026-05-08,reversed,wire,722.01,722.01
PAY000537,POL000637,CUST002989,2024-08-03,scheduled,wire,906.84,906.84
PAY000538,POL000638,CUST001492,2026-02-01,paid,ach,1431.79,1431.79
PAY000539,POL000639,CUST001522,2026-06-12,scheduled,card,1108.55,1108.55
PAY000540,POL000640,CUST003394,2024-04-03,reversed,check,1266.03,1266.03
PAY000541,POL000641,CUST001584,2024-02-27,paid,cash,1570.33,0.0
PAY000542,POL000642,CUST004752,2024-03-10,reversed,card,1272.17,1272.17
PAY000543,POL000643,CUST001053,2024-04-01,scheduled,check,524.1,524.1
PAY000544,POL000644,CUST002850,2025-02-03,reversed,wire,944.39,944.39
PAY000545,POL000645,CUST004282,2026-04-05,paid,wire,231.35,231.35
PAY000546,POL000646,CUST004538,2025-11-07,refunded,card,1713.55,1713.55
PAY000547,POL000647,CUST000929,2025-08-21,paid,check,1094.86,1094.86
PAY000548,POL000648,CUST002399,2026-03-28,failed,other,740.41,740.41
PAY000549,POL000649,CUST003602,2024-09-03,scheduled,payroll,1913.1,1913.1
PAY000550,POL000650,CUST002161,2024-10-04,scheduled,wire,643.77,0.0
PAY000551,POL000651,CUST002542,2025-09-09,past_due,other,226.23,0.0
PAY000552,POL000652,CUST000041,2025-11-13,reversed,cash,765.97,0.0
PAY000553,POL000653,CUST003304,2024-05-21,scheduled,check,1231.15,1231.15
PAY000554,POL000654,CUST000302,2026-04-21,reversed,wire,69.3,69.3
PAY000555,POL000655,CUST000742,2026-04-19,scheduled,check,540.36,0.0
PAY000556,POL000656,CUST000243,2024-12-22,paid,wire,761.44,0.0
PAY000557,POL000657,CUST003457,2024-04-06,paid,ach,1665.84,1665.84
PAY000558,POL000658,CUST002599,2024-02-10,past_due,wire,1356.05,1356.05
PAY000559,POL000659,CUST001217,2025-05-14,past_due,payroll,1414.01,0.0
PAY000560,POL000660,CUST001414,2025-01-23,reversed,check,379.43,379.43
PAY000561,POL000661,CUST003876,2026-07-30,paid,ach,995.49,995.49
PAY000562,POL000662,CUST004327,2026-01-13,scheduled,payroll,1407.05,1407.05
PAY000563,POL000663,CUST002408,2024-04-18,paid,wire,1346.59,1346.59
PAY000564,POL000664,CUST002144,2025-10-29,past_due,cash,1868.24,0.0
PAY000565,POL000665,CUST002769,2025-07-21,refunded,payroll,1362.5,1362.5
PAY000566,POL000666,CUST001204,2025-07-01,reversed,other,652.28,652.28
PAY000567,POL000667,CUST001914,2026-09-02,refunded,card,975.0,975.0
PAY000568,POL000668,CUST000277,2025-04-29,paid,other,1602.79,1602.79
PAY000569,POL000669,CUST001747,2025-12-25,paid,other,297.96,297.96
PAY000570,POL000670,CUST001984,2024-11-21,reversed,card,1822.84,1822.84
PAY000571,POL000671,CUST000373,2024-01-01,past_due,other,418.69,418.69
PAY000572,POL000672,CUST003079,2025-12-07,paid,other,1609.79,0.0
PAY000573,POL000673,CUST000113,2025-03-15,scheduled,check,615.34,615.34
PAY000574,POL000674,CUST004002,2026-01-20,past_due,check,1338.21,1338.21
PAY000575,POL000675,CUST004987,2024-12-19,refunded,check,1708.6,1708.6
PAY000576,POL000676,CUST003495,2026-04-27,failed,other,370.58,370.58
PAY000577,POL000677,CUST000627,2026-04-22,paid,cash,1807.87,1807.87
PAY000578,POL000678,CUST000034,2024-11-02,past_due,card,1547.19,1547.19
PAY000579,POL000679,CUST000947,2025-02-21,paid,wire,1069.57,1069.57
PAY000580,POL000680,CUST000147,2025-06-28,paid,other,375.93,0.0
PAY000581,POL000681,CUST002903,2024-10-11,refunded,ach,1555.67,1555.67
PAY000582,POL000682,CUST004347,2025-08-21,failed,other,1257.37,1257.37
PAY000583,POL000683,CUST001684,2026-02-05,failed,payroll,156.13,156.13
PAY000584,POL000684,CUST003490,2025-09-27,refunded,check,1486.43,1486.43
PAY000585,POL000685,CUST000289,2024-03-23,paid,card,1823.59,1823.59
PAY000586,POL000686,CUST003998,2026-03-15,paid,wire,168.92,168.92
PAY000587,POL000687,CUST000442,2025-01-30,refunded,payroll,798.96,798.96
PAY000588,POL000688,CUST000965,2024-04-20,paid,cash,1039.65,0.0
PAY000589,POL000689,CUST001313,2024-08-09,scheduled,payroll,1096.75,1096.75
PAY000590,POL000690,CUST001123,2026-07-23,paid,ach,267.78,0.0
PAY000591,POL000691,CUST003514,2026-08-07,past_due,wire,1169.11,1169.11
PAY000592,POL000692,CUST002140,2024-11-09,refunded,check,756.41,756.41
PAY000593,POL000693,CUST004052,2025-06-25,paid,cash,1500.48,0.0
PAY000594,POL000694,CUST004015,2026-05-18,failed,ach,1013.17,0.0
PAY000595,POL000695,CUST002536,2025-12-31,reversed,card,1105.1,1105.1
PAY000596,POL000696,CUST004866,2024-06-06,failed,other,1436.62,1436.62
PAY000597,POL000697,CUST002356,2024-01-08,refunded,wire,742.4,742.4
PAY000598,POL000698,CUST001114,2025-12-30,paid,ach,813.11,813.11
PAY000599,POL000699,CUST004708,2025-01-29,failed,ach,1600.64,1600.64
PAY000600,POL000700,CUST001493,2025-12-23,failed,ach,699.49,699.49
PAY000601,POL000701,CUST004265,2026-05-22,scheduled,wire,976.47,0.0
PAY000602,POL000702,CUST001218,2025-12-10,scheduled,cash,1713.37,1713.37
PAY000603,POL000703,CUST001700,2026-06-29,paid,check,582.28,582.28
PAY000604,POL000704,CUST000364,2025-11-13,paid,wire,1008.51,0.0
PAY000605,POL000705,CUST002363,2026-01-05,paid,wire,995.7,995.7
PAY000606,POL000706,CUST001034,2026-01-20,failed,check,1682.05,1682.05
PAY000607,POL000707,CUST002043,2025-01-23,paid,cash,1819.51,0.0
PAY000608,POL000708,CUST004715,2025-02-03,failed,payroll,1640.38,1640.38
PAY000609,POL000709,CUST000098,2024-05-30,paid,ach,464.56,464.56
PAY000610,POL000710,CUST001389,2026-04-09,paid,other,1761.21,1761.21
PAY000611,POL000711,CUST003079,2026-03-27,paid,card,358.48,358.48
PAY000612,POL000712,CUST003051,2024-05-24,refunded,check,617.7,0.0
PAY000613,POL000713,CUST002471,2024-02-02,past_due,cash,1078.85,1078.85
PAY000614,POL000714,CUST001617,2024-10-29,refunded,check,631.88,631.88
PAY000615,POL000715,CUST001895,2024-03-03,scheduled,cash,1504.96,1504.96
PAY000616,POL000716,CUST002050,2026-01-11,past_due,other,1494.53,1494.53
PAY000617,POL000717,CUST000256,2024-04-21,paid,wire,1067.26,1067.26
PAY000618,POL000718,CUST002638,2025-12-09,paid,ach,1833.56,1833.56
PAY000619,POL000719,CUST004521,2024-11-22,scheduled,wire,685.82,685.82
PAY000620,POL000720,CUST001468,2024-04-30,paid,card,536.56,536.56
PAY000621,POL000721,CUST001117,2024-12-04,scheduled,cash,913.27,913.27
PAY000622,POL000722,CUST002791,2025-12-27,paid,cash,433.53,433.53
PAY000623,POL000723,CUST003492,2026-05-17,reversed,payroll,1508.25,0.0
PAY000624,POL000724,CUST000273,2026-05-13,past_due,card,454.97,0.0
PAY000625,POL000725,CUST004043,2025-03-20,paid,ach,467.78,467.78
PAY000626,POL000726,CUST004695,2025-04-04,paid,wire,1504.37,0.0
PAY000627,POL000727,CUST004836,2024-04-25,reversed,card,1522.63,1522.63
PAY000628,POL000728,CUST000935,2025-01-09,paid,check,772.83,772.83
PAY000629,POL000729,CUST000633,2026-07-20,paid,wire,834.32,834.32
PAY000630,POL000730,CUST001731,2025-01-08,paid,check,463.21,463.21
PAY000631,POL000731,CUST000120,2025-06-26,past_due,ach,669.1,669.1
PAY000632,POL000732,CUST000791,2024-02-12,past_due,check,387.51,387.51
PAY000633,POL000733,CUST003536,2026-06-29,paid,other,1485.95,0.0
PAY000634,POL000734,CUST002632,2024-06-25,paid,card,1310.46,1310.46
PAY000635,POL000735,CUST004964,2026-02-04,scheduled,card,1253.41,1253.41
PAY000636,POL000736,CUST000981,2024-09-27,paid,ach,1289.89,1289.89
PAY000637,POL000737,CUST003906,2026-06-11,failed,payroll,93.6,93.6
PAY000638,POL000738,CUST002629,2026-02-01,reversed,card,652.61,652.61
PAY000639,POL000739,CUST002155,2026-06-03,paid,ach,1982.92,0.0
PAY000640,POL000740,CUST004413,2025-12-02,paid,wire,1560.38,0.0
PAY000641,POL000741,CUST002578,2024-09-20,scheduled,check,1742.64,1742.64
PAY000642,POL000742,CUST003031,2024-12-03,reversed,payroll,380.04,380.04
PAY000643,POL000743,CUST001428,2026-03-26,failed,wire,512.59,512.59
PAY000644,POL000744,CUST004889,2025-06-02,failed,cash,1971.19,0.0
PAY000645,POL000745,CUST002110,2026-06-03,paid,cash,1781.48,1781.48
PAY000646,POL000746,CUST004415,2025-05-12,failed,payroll,1571.13,1571.13
PAY000647,POL000747,CUST002227,2024-06-28,paid,cash,1709.94,1709.94
PAY000648,POL000748,CUST000402,2024-01-19,refunded,check,1725.44,1725.44
PAY000649,POL000749,CUST002088,2025-06-21,failed,card,1199.9,0.0
PAY000650,POL000750,CUST001729,2026-03-24,failed,ach,1681.62,1681.62
PAY000651,POL000751,CUST003329,2024-03-21,paid,check,1090.85,1090.85
PAY000652,POL000752,CUST003247,2025-09-04,past_due,card,681.84,681.84
